config1,config2,mean_rmse_config1,mean_rmse_config2,std_rmse_config1,std_rmse_config2,t_statistic,p_value,cohen_d,significant_force_rmse,better_config
hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.20449679405253948,0.2206410453093527,0.004523406373147026,0.003022660098118261,-8.90246618480995,3.9571530852824365e-07,-4.196662805708699,True,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_057_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.20658843287803658,0.2180243197739632,0.0027301235219419464,0.0031128870179095353,-8.285898071699949,3.960180750506444e-07,-3.906009809813048,True,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.19015165467524323,0.2206410453093527,0.0076326924553058615,0.003022660098118261,-11.141864536702395,3.9609754139834306e-07,-5.252325312642782,True,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_064_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.19900704417673032,0.2157321339767457,0.0046146784750000615,0.002697184451738871,-9.387157965268797,3.9818887043546644e-07,-4.425148702207252,True,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.20635860196767342,0.2271037374844281,0.005825139338832814,0.004097876732519355,-8.738304600240285,3.9846209550739673e-07,-4.11927629260234,True,hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_060_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.19733375791919525,0.21316567144526058,0.0037507787681437432,0.004328212644792544,-8.292892778863655,4.007082134009354e-07,-3.9093071463916282,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.20449679405253948,0.22407521972069525,0.004523406373147026,0.005398474951601893,-8.339450697883963,4.0120202160224423e-07,-3.931254759896425,True,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.2028933115901496,0.2300456111825537,0.007615290867408016,0.005071549200080486,-8.902884270023577,4.014358090232141e-07,-4.196859892968479,True,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_036_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.2007664883677925,0.22771658400894973,0.006707670045304332,0.002585886313662771,-11.24661433366864,4.0234415718135037e-07,-5.301704840484613,True,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,0.20006987689635217,0.2181351883247565,0.005062832148332221,0.0033026860283041776,-8.965662988058073,4.048562904730317e-07,-4.226454064459404,True,hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.2112028242895885,0.22835413373525482,0.003788086186463689,0.004784357815701428,-8.431708554084942,4.0659153489727116e-07,-3.974745530388055,True,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.2143780407764106,0.23149322659486668,0.004685805665326472,0.004058774006053371,-8.28257355348144,4.0758462932834614e-07,-3.9044426168953903,True,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.19884219497677205,0.22090698569348696,0.005820220069954927,0.00275704643075373,-10.27829878234753,4.089245927203192e-07,-4.845236512039582,True,hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.21771347248542974,0.23257999162634416,0.0032028748038945656,0.004164990229115318,-8.488527150721973,4.098131594707851e-07,-4.0015300737077535,True,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.19841805111744593,0.22407521972069525,0.007206790827368897,0.005398474951601893,-8.548097259900311,4.109840405136294e-07,-4.029611692478437,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.2076379784112101,0.22265846632763303,0.0036319982304843642,0.004085289364830054,-8.243425716120804,4.1350295726107236e-07,-3.8859881493843944,True,hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.20443356073298313,0.2300456111825537,0.007215852743030275,0.005071549200080486,-8.711764209376806,4.151003399943846e-07,-4.106765032365734,True,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.2160824671959709,0.23257999162634416,0.004378666010020257,0.004164990229115318,-8.189841277808712,4.158339042507459e-07,-3.860728202920027,True,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.1776244577622469,0.19522161013764197,0.00443231141349088,0.004682241731088477,-8.188041805465682,4.1852083705660725e-07,-3.8598799235224837,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.2087962573933893,0.22431200489924383,0.003630641663616249,0.004283156824383148,-8.289964962116688,4.2167745306187425e-07,-3.907926960341061,True,hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128
hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.19522161013764197,0.21193246203636995,0.004682241731088477,0.0036701894288021196,-8.42668959915696,4.2250772797676277e-07,-3.9723795723453574,True,hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.19841805111744593,0.22431200489924383,0.007206790827368897,0.004283156824383148,-9.266028990867284,4.260158544094441e-07,-4.368047956075599,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_037_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.2112028242895885,0.22593669983089595,0.003788086186463689,0.0038677211306289397,-8.164672350081958,4.2660900879279307e-07,-3.8488634566061717,True,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.21193246203636995,0.2255335117714952,0.0036701894288021196,0.003364415885335416,-8.195190586737342,4.2723289581931815e-07,-3.8632498913320905,True,hpo_058_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_036_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.19841805111744593,0.22771658400894973,0.007206790827368897,0.002585886313662771,-11.479607161485404,4.3233741252632303e-07,-5.411538712829323,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_050_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.2119710376980374,0.23149322659486668,0.005515748032968855,0.004058774006053371,-8.552176709999456,4.358732989185295e-07,-4.031534763697516,True,hpo_050_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.20499603756342646,0.22407521972069525,0.0037828567330857044,0.005398474951601893,-8.682972858732176,4.3751002650010826e-07,-4.093192659512176,True,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_004_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.2127711368919078,0.23084594630318855,0.003133830893513836,0.005072222570628669,-9.094636207869415,4.3956665134713246e-07,-4.287252623339447,True,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_023_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,0.20658843287803658,0.2221785236269712,0.0027301235219419464,0.0043811806544185,-9.060141777204265,4.414674886701658e-07,-4.270991792781783,True,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.19145324520462953,0.20981052433916958,0.005188298525412543,0.0038744539821047403,-8.504876047004071,4.4262287486731174e-07,-4.009237017325078,True,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.20597387034613557,0.2217209904693507,0.004444291999900916,0.003391873940222868,-8.44990727089806,4.4506408506624193e-07,-3.983324487766354,True,hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.17229209510332644,0.19329931311272316,0.00584867136313662,0.004885888503077901,-8.269528413031548,4.5018490654672274e-07,-3.8982930787129577,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.20550064258194467,0.21771347248542974,0.0031706947388936025,0.0032028748038945656,-8.129508634347467,4.5029258769057316e-07,-3.832287122041121,True,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.19733375791919525,0.21389983168008192,0.0037507787681437432,0.004646593249975495,-8.32252731233334,4.535273323666675e-07,-3.9232769994407715,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.1954854701970169,0.21401593214847872,0.0052114637995057285,0.004141210681548604,-8.351444905049599,4.5400814677746954e-07,-3.936908883377609,True,hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_002_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,0.21122321017480009,0.2355887365194291,0.006824483342665905,0.005582217599219654,-8.290667834982933,4.594339262764172e-07,-3.9082582977877496,True,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.21111770542733665,0.22835413373525482,0.004075117277449406,0.004784357815701428,-8.22788747048012,4.5955586904432234e-07,-3.878663350144214,True,hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.1939754771374668,0.21111770542733665,0.00474953768408888,0.004075117277449406,-8.217527911471267,4.599201988996487e-07,-3.87377980719404,True,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.2255335117714952,0.19841805111744593,0.003364415885335416,0.007206790827368897,10.22783011053551,4.600777061983483e-07,4.821445351989077,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.20381394302312106,0.22121129119396504,0.004491353733763757,0.0046004767173393095,-8.117769216097066,4.6039040591435724e-07,-3.8267531072064265,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.20921257603339308,0.22431200489924383,0.002837541247523009,0.004283156824383148,-8.816655890158085,4.6142575857087526e-07,-4.1562114448794,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_063_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.19015165467524323,0.22090698569348696,0.0076326924553058615,0.00275704643075373,-11.369283814610604,4.6226116839321817e-07,-5.3595317883637446,True,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_050_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,0.19145324520462953,0.2119710376980374,0.005188298525412543,0.005515748032968855,-8.128600516586308,4.62589175128366e-07,-3.8318590312231007,True,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
