"Name","State","Notes","User","Tags","Created","Runtime","Sweep","AllegroBesselBasis_trainable","PolynomialCutoff_p","_jit_bailout_depth","_jit_fuser","_jit_fusion_strategy","allow_tf32","amsgrad","append","ase_args.format","avg_num_neighbors","batch_size","bessel_frequency_cutoff","betas","chemical_symbols","dataset","dataset_file_name","dataset_seed","dataset_statistics_stride","default_dtype","device","e3nn_version","early_stopping_lower_bounds.LR","early_stopping_patiences.validation_loss","edge_eng_mlp_initialization","edge_eng_mlp_latent_dimensions","ema_decay","ema_use_num_updates","env_embed_mlp_initialization","env_embed_mlp_latent_dimensions","eps","equivariance_test","gpu_oom_offload","grad_anomaly_mode","l_max","latent_mlp_initialization","latent_mlp_latent_dimensions","latent_mlp_nonlinearity","latent_resnet","learning_rate","loss_coeffs.forces","loss_coeffs.stress","loss_coeffs.total_energy","lr_scheduler_factor","lr_scheduler_name","lr_scheduler_patience","max_epochs","metrics_components","metrics_key","model_builders","model_debug_mode","model_dtype","n_train","n_val","nequip_version","num_layers","num_tensor_features","num_weights","optimizer_name","parity","r_max","root","run_name","seed","shuffle","tensorboard","torch_version","two_body_latent_mlp_initialization","two_body_latent_mlp_latent_dimensions","two_body_latent_mlp_nonlinearity","use_ema","validation_dataset","validation_dataset_file_name","verbose","wandb","wandb_project","warn_unused","weight_decay","LR","cumulative_wall","epoch","training_e/N_mae","training_e_mae","training_f_mae","training_f_rmse","training_loss","training_loss_e","training_loss_f","training_loss_stress","training_stress_mae","training_stress_rmse","validation_e/N_mae","validation_e_mae","validation_f_mae","validation_f_rmse","validation_loss","validation_loss_e","validation_loss_f","validation_loss_stress","validation_stress_mae","validation_stress_rmse","wall"
"allegro_model_151_r_max8p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-26T06:18:17.000Z","58687","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""report_per_component"":false,""PerSpecies"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1303627","Adam","o3_full","8","results/allegro_model_151_r_max8p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0005","allegro_model_151_r_max8p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","56578.65225124406","100","0.009730824269354343","1.2066223621368408","0.11965179443359376","0.16373108327388763","3.757982015609741","2.417149305343628","0.026807866990566257","0.000017729909814079292","0.0023900798987597227","0.004210690036416054","0.003538736840710044","0.4388035535812378","0.1210913583636284","0.17045460641384125","1.9324285984039309","0.4795301556587219","0.029054773971438408","0.00000640114740235731","0.0016304375603795052","0.0025300488341599703","56578.65225124406"
"allegro_model_150_r_max8p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-26T05:57:00.000Z","58187","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1303627","Adam","o3_full","8","results/allegro_model_150_r_max8p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0001","allegro_model_150_r_max8p0_l_max2_num_layers1_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","56181.191411225125","100","0.01077637542039156","1.336270093917847","0.1559036374092102","0.2529461681842804","6.1692657470703125","2.969407558441162","0.06398177146911621","0.00003056486093555577","0.0030791591852903366","0.005528550129383802","0.0045734792947769165","0.5671113133430481","0.1584654301404953","0.23320648074150083","3.3789725303649902","0.6590403318405151","0.054385263472795486","0.00002677621705515776","0.002966873813420534","0.005174573976546526","56181.191411225125"
"allegro_model_149_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-26T03:10:15.000Z","49690","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1146955","Adam","o3_full","8","results/allegro_model_149_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p001","allegro_model_149_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","47654.28063639719","100","0.010692995972931383","1.325931191444397","0.11678854376077652","0.1680452674627304","4.308144569396973","2.895524263381958","0.028239209204912186","0.000026448651624377817","0.0028273689094930887","0.005142825655639172","0.0035479532089084387","0.4399462342262268","0.11660326272249222","0.19841068983078003","2.4617443084716797","0.493046373128891","0.03936680778861046","0.000014294484572019428","0.00225289654918015","0.0037808045744895935","47654.28063639719"
"allegro_model_148_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-26T02:11:51.000Z","49665","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1146955","Adam","o3_full","8","results/allegro_model_148_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0005","allegro_model_148_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","47609.78692000406","100","0.00986478477716446","1.2232320308685305","0.12108050286769868","0.1656755805015564","3.89481520652771","2.521836042404175","0.027448398992419243","0.000022404563424061053","0.002646804554387927","0.004733345936983824","0.0036979764699935913","0.4585491418838501","0.1226220801472664","0.17847418785095215","2.1011431217193604","0.5081741213798523","0.03185303881764412","0.000012697789316007402","0.0021715962793678045","0.0035633957013487816","47609.78692000406"
"allegro_model_147_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0001","finished","-","","","2024-11-26T00:58:31.000Z","50070","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1146955","Adam","o3_full","8","results/allegro_model_147_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0001","allegro_model_147_r_max8p0_l_max2_num_layers1_num_tensor_features32_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","47803.53981654672","100","0.010596408508718014","1.3139537572860718","0.16288594901561737","0.2626568675041199","6.281924724578857","2.83146071434021","0.0689886212348938","0.00004122310929233208","0.003581252647563815","0.00642052199691534","0.004886999726295471","0.605988085269928","0.16577184200286865","0.2630356252193451","4.196839332580566","0.7364553809165955","0.06918773800134659","0.00003984298382420093","0.003592217806726694","0.006312130019068718","47803.53981654672"
"allegro_model_146_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p001","finished","-","","","2024-11-25T18:50:40.000Z","45462","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1070923","Adam","o3_full","8","results/allegro_model_146_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p001","allegro_model_146_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","43393.30918530794","100","0.010291642509400845","1.2761635780334473","0.11944103986024857","0.17250780761241913","4.307643890380859","2.8190557956695557","0.029758941382169724","0.00002563652378739789","0.002733852481469512","0.0050632525235414505","0.0035328499507158995","0.438073217868805","0.118689626455307","0.1941395252943039","2.3656203746795654","0.48085159063339233","0.03769015520811081","0.000010442937309562694","0.0018720861990004776","0.0032315533608198166","43393.30918530794"
"allegro_model_145_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0005","finished","-","","","2024-11-25T17:35:20.000Z","45766","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""report_per_component"":false,""PerSpecies"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1070923","Adam","o3_full","8","results/allegro_model_145_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0005","allegro_model_145_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","43684.014863435645","100","0.00964649487286806","1.1961652040481567","0.12366176396608353","0.16858626902103424","3.83053994178772","2.408968210220337","0.02842132933437824","0.0000201770308194682","0.0024638590402901173","0.00449188519269228","0.003777711885049939","0.4684361815452576","0.12502120435237885","0.17564129829406738","2.0682761669158936","0.525623619556427","0.030849862843751907","0.000006338555067486595","0.0015520849265158176","0.0025176487397402525","43684.014863435645"
"allegro_model_144_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0001","finished","-","","","2024-11-25T17:19:25.000Z","45444","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1070923","Adam","o3_full","8","results/allegro_model_144_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0001","allegro_model_144_r_max8p0_l_max2_num_layers1_num_tensor_features16_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","43435.439948413055","100","0.01144467480480671","1.4191396236419678","0.1731729954481125","0.28637999296188354","7.500842094421387","3.3989672660827637","0.08201349526643753","0.00004802011972060427","0.003867737716063857","0.006929654628038406","0.004944446496665478","0.613111138343811","0.17642942070961","0.27508825063705444","4.55015754699707","0.7654880881309509","0.07567355781793594","0.0000396531613660045","0.0035728474613279104","0.006297075189650059","43435.439948413055"
"allegro_model_143_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p001","finished","-","","","2024-11-25T14:59:24.000Z","92114","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""report_per_component"":false,""PerSpecies"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2135115","Adam","o3_full","8","results/allegro_model_143_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p001","allegro_model_143_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","90074.4084996339","100","0.009858189150691032","1.222415566444397","0.12107367068529128","0.20565007627010343","4.76870584487915","2.653449535369873","0.04229195415973663","0.00002621114435896743","0.002902032807469368","0.00511968182399869","0.0033846325241029263","0.4196944236755371","0.12120097875595091","0.22619488835334775","3.034557580947876","0.4757983386516571","0.05116412788629532","0.000022098683984950185","0.002777857007458806","0.004700923804193735","90074.4084996339"
"allegro_model_142_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-25T14:29:02.000Z","92062","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2135115","Adam","o3_full","8","results/allegro_model_142_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0005","allegro_model_142_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","89988.55108965607","100","0.009084923192858696","1.1265308856964111","0.1263461410999298","0.19218868017196655","4.013677597045898","2.166414737701416","0.03693649172782898","0.000017618647689232603","0.002428630134090781","0.00419745733961463","0.0036205649375915527","0.4489499628543854","0.12765099108219147","0.22923047840595245","3.139707088470459","0.5121777653694153","0.05254661291837692","0.000007948889106046408","0.0017862558597698808","0.0028193769976496696","89988.55108965607"
"allegro_model_141_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-25T14:07:39.000Z","92655","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2135115","Adam","o3_full","8","results/allegro_model_141_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0001","allegro_model_141_r_max8p0_l_max1_num_layers2_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","90277.12051776797","100","0.010151881724596024","1.2588322162628174","0.1623978614807129","0.22359724342823029","5.096961498260498","2.5967180728912354","0.04999572783708573","0.00001834944669099059","0.002612006152048707","0.00428362563252449","0.004673311952501535","0.5794907212257385","0.1659611612558365","0.22966599464416504","3.333442211151123","0.6957213878631592","0.052746471017599106","0.000015916148186079226","0.0025262346025556326","0.003989504650235176","90277.12051776797"
"allegro_model_140_r_max8p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-25T12:18:22.000Z","78393","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1952843","Adam","o3_full","8","results/allegro_model_140_r_max8p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p001","allegro_model_140_r_max8p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","76289.15808351338","100","0.010255197063088415","1.2716447114944458","0.1271180361509323","0.21579353511333463","5.225485324859619","2.896541118621826","0.04656684771180153","0.000024134878913173452","0.002806996461004019","0.004912726581096649","0.00360318785533309","0.4467952251434326","0.12682093679904938","0.24988986551761627","3.6500086784362793","0.5275003910064697","0.06244494765996933","0.000010445616680954116","0.002019904088228941","0.003231968032196164","76289.15808351338"
"allegro_model_139_r_max8p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-25T09:21:24.000Z","79096","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","1","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","32","1952843","Adam","o3_full","8","results/allegro_model_139_r_max8p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0005","allegro_model_139_r_max8p0_l_max1_num_layers2_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","76932.88969362387","100","0.00994671043008566","1.2333920001983645","0.12992803752422333","0.18462121486663816","4.337815284729004","2.6331100463867188","0.034084998071193695","0.00001826820516726002","0.002517133951187134","0.00427413173019886","0.003792816074565053","0.4703091084957123","0.13016296923160553","0.18130864202976227","2.149064540863037","0.5052289366722107","0.03287282586097717","0.000007778872713970486","0.0018123900517821312","0.0027890631463378668","76932.88969362387"
